Age,d18O
4003.025,3.381
4005.907,3.441
4009.26,2.911
4012.308,3.221
4015.049,3.381
4017.789,3.151
4020.834,3.081
4023.879,2.921
4026.923,2.831
4030.152,3.101
4033.925,3.121
4037.434,2.941
4040.97,3.051
4044.511,3.271
4048.262,3.411
4052.192,3.341
4056.122,3.351
4060.052,3.291
4063.983,3.351
4067.916,3.131
4071.947,3.131
4075.978,2.981
4080.972,3.041
4086.413,2.931
4092.021,3.061
4096.438,3.051
4100.472,2.921
4103.877,3.001
4107.65,3.011
4111.201,3.131
4114.925,3.201
4118.396,3.101
4121.867,2.831
4124.504,2.731
4127.105,2.891
4129.47,2.921
4131.816,2.961
4133.69,3.031
4135.565,3.021
4137.439,3.081
4138.84,2.751
4140.65,2.791
4142.698,3.051
4144.746,2.991
4147.086,2.941
4149.427,2.921
4152.226,3.111
4155.35,3.151
4158.802,3.161
4162.581,3.081
4166.674,2.741
4170.768,2.761
4175.407,2.781
4180.017,2.851
4184.621,2.921
4187.841,2.781
4191.092,2.991
4193.256,2.821
4195.421,2.901
4197.224,2.861
4199.03,3.021
4201.559,2.891
4203.822,2.891
4207.661,2.981
4213.767,2.791
4216.546,3.071
4219.011,2.891
4221.23,3.251
4223.388,2.821
4224.958,2.851
4226.733,2.831
4228.114,2.891
4229.691,2.941
4231.86,3.161
4234.23,3.141
4236.859,3.031
4240.146,2.861
4242.835,2.861
4245.524,3.081
4248.213,3.041
4251.263,3.311
4254.496,3.341
4258.053,3.051
4261.612,3.161
4264.848,3.161
4268.294,3.071
4271.391,3.151
4275.261,2.851
4280.13,2.811
4280.13,2.821
4285.187,2.691
4292.206,3.011
4296.084,3.251
4299.256,3.031
4302.782,3.011
4305.787,2.931
4308.609,2.861
4311.421,3.151
4314.29,3.101
4317.167,2.861
4320.045,2.701
4322.911,2.741
4325.789,2.591
4328.666,2.801
4331.544,3.231
4334.894,2.811
4338.128,2.571
4342.081,2.751
4345.878,2.851
4349.939,2.921
4353.965,2.581
4357.842,3.051
4361.72,2.851
4365.597,3.201
4369.475,3.031
4373.352,2.931
4377.229,2.991
4381.107,3.061
4384.772,3.041
4387.639,2.911
4390.506,2.841
4393.372,2.921
4396.227,3.181
4399.045,3.001
4401.778,3.001
4404.785,3.181
4407.519,3.011
4409.968,3.211
4412.702,2.981
4415.162,2.861
4417.529,2.971
4420.064,3.191
4422.422,3.081
4425.035,2.981
4427.647,2.831
4430.26,2.891
4432.865,3.041
4435.474,2.701
4438.087,2.951
4440.699,3.271
4443.307,2.901
4445.632,3.001
4447.722,2.641
4449.812,2.931
4452.11,2.881
4454.199,2.651
4456.287,2.851
4458.166,3.121
4460.253,3.001
4462.341,2.521
4464.637,2.811
4466.724,2.881
4468.812,2.801
4470.691,2.821
4472.78,2.671
4474.661,2.691
4476.751,2.821
4478.841,2.841
4481.518,2.641
4484.717,2.901
4487.982,2.841
4491.425,2.911
4495.122,2.881
4498.818,3.111
4502.604,2.931
4506.739,2.681
4510.873,2.941
4515.421,2.951
4519.952,2.721
4523.919,3.161
4527.129,3.261
4529.513,3.121
4531.292,3.311
4533.524,3.151
4535.779,3.131
4538.566,2.911
4541.627,2.871
4545.254,2.991
4546.928,2.791
4548.044,2.781
4549.439,2.871
4550.834,2.961
4551.671,2.931
4553.895,2.931
4556.682,2.931
4560.777,2.941
4561.31,3.111
4563.444,2.881
4565.384,2.981
4567.303,2.961
4569.221,3.051
4571.14,2.961
4572.418,3.291
4574.421,3.201
4576.219,3.431
4577.218,3.311
4577.817,3.071
4579.216,3.261
4580.816,3.151
4582.95,3.091
4585.796,2.971
4588.108,3.071
4589.808,3.161
4591.202,3.091
4593.119,3.051
4596.258,2.981
4599.4,3.051
4601.842,2.991
4603.271,2.871
4604.699,3.081
4606.127,3.001
4607.425,3.071
4608.596,3.081
4610.096,3.231
4611.94,3.291
4613.785,3.051
4615.517,3.501
4617.561,3.051
4619.605,3.191
4621.785,2.991
4623.965,2.791
4625.946,3.091
4627.925,3.191
4629.903,3.031
4631.881,3.371
4633.678,3.021
4635.791,3.231
4637.904,3.111
4640.017,2.881
4642.131,3.031
4644.242,2.791
4646.564,2.871
4648.674,2.901
4650.785,2.941
4653.107,3.231
4655.217,3.231
4657.328,3.131
4659.439,3.061
4661.159,2.991
4663.137,2.931
4665.116,2.991
4667.314,2.891
4669.953,2.841
4672.814,2.951
4676.555,2.841
4682.492,2.741
4687.765,3.301
4689.825,3.371
4690.855,3.281
4691.885,3.311
4693.121,3.241
4694.563,3.031
4696.406,2.991
4698.24,3.171
4699.891,3.101
4700.808,3.241
4701.908,3.261
4702.458,3.251
4703.375,3.131
4704.291,3.191
4707.036,2.951
4712.626,3.141
4715.102,3.131
4716.586,3.001
4717.904,3.201
4719.372,3.131
4721.788,3.121
4723.885,2.971
4725.337,3.001
4726.466,2.971
4727.112,3.161
4728.08,3.331
4729.048,3.231
4731.303,3.261
4735.653,3.231
4737.606,3.361
4738.861,3.061
4739.758,3.121
4740.833,3.011
4742.805,2.971
4742.985,3.001
4744.777,3.041
4747.156,2.931
4747.156,3.011
4749.331,2.871
4749.726,2.991
4750.517,3.081
4751.505,3.271
4751.716,3.051
4751.927,3.041
4754.037,2.911
4755.935,3.021
4757.623,2.841
4759.311,2.841
4760.788,2.861
4762.9,3.031
4765.013,3.011
4767.547,3.201
4771.558,3.321
4781.473,3.271
4785.341,3.021
4787.404,2.861
4789.749,3.011
4791.86,2.981
4793.963,2.991
4795.369,2.811
4797.479,2.781
4800.115,2.931
4803.63,3.041
4808.319,2.881
4813.596,3.001
4816.407,3.251
4818.243,3.051
4819.292,3.021
4820.604,3.021
4821.391,3.091
4822.44,2.881
4823.489,2.991
4824.79,2.861
4826.462,2.611
4830.032,2.751
4842.354,2.741
4844.19,3.281
4845.763,3.361
4847.337,3.311
4848.648,3.591
4850.484,3.471
4853.397,3.371
4857.872,3.391
4861.069,3.321
4862.784,2.671
4863.455,2.991
4864.364,3.231
4864.86,2.981
4866.101,3.001
4866.349,3.061
4868.087,2.941
4869.328,2.991
4870.569,2.741
4871.809,2.961
4873.05,2.921
4873.795,2.731
4875.532,2.831
4876.029,2.851
4878.262,2.991
4881.136,3.031
4884.124,3.051
4887.113,3.201
4889.83,3.191
4892.068,3.401
4894.508,3.471
4897.414,3.461
4899.347,3.551
4901.245,3.451
4902.971,3.361
4904.351,3.191
4905.904,3.421
4907.632,3.141
4909.359,3.041
4911.087,3.001
4912.987,2.851
4914.712,2.871
4916.438,2.951
4917.99,3.041
4919.889,3.061
4921.614,2.961
4923.512,3.081
4925.065,3.041
4926.79,2.941
4928.515,3.001
4930.475,2.981
4932.434,2.941
4934.59,3.001
4936.94,3.131
4938.898,3.101
4940.66,2.801
4942.421,3.171
4944.242,3.141
4945.712,3.151
4949.922,3.151
4953.666,3.091
4957.405,3.031
4960.989,2.941
4964.972,2.971
4969.353,3.121
4974.132,3.171
4977.968,2.841
4981.128,2.931
4983.234,3.131
4987.09,2.891
4991.652,2.871
4997.731,2.761
4997.731,3.101
4999.349,2.801
5000.644,2.941
5003.881,2.821
5007.765,2.901
5008.088,2.921
5010.677,3.011
5014.282,2.971
5017.562,2.981
5021.368,3.141
5025.425,2.901
5029.727,2.931
